Time[s],Voltage[V]
0.09660000000000174,1.4183
0.09670000000000174,1.4207
0.09680000000000175,1.4183
0.09690000000000175,1.4054
0.09700000000000175,1.4288
0.09710000000000175,1.4304
0.09720000000000176,1.4240
0.09730000000000176,1.4328
0.09740000000000176,1.4248
0.09750000000000177,1.4240
0.09760000000000177,1.4223
0.09770000000000177,1.4248
0.09780000000000177,1.4215
0.09790000000000178,1.4207
0.09800000000000178,1.4336
0.09810000000000178,1.4232
0.09820000000000179,1.4320
0.09830000000000179,1.4191
0.09840000000000179,1.4280
0.0985000000000018,1.4240
0.0986000000000018,1.4328
0.0987000000000018,1.4272
0.0988000000000018,1.4304
0.0989000000000018,1.4368
0.09900000000000181,1.4368
0.09910000000000181,1.4320
0.09920000000000181,1.4272
0.09930000000000182,1.4385
0.09940000000000182,1.4368
0.09950000000000182,1.4288
0.09960000000000183,1.4328
0.09970000000000183,1.4417
0.09980000000000183,1.4385
0.09990000000000183,1.4280
0.10000000000000184,1.4320
0.10010000000000184,1.4401
0.10020000000000184,1.4368
0.10030000000000185,1.4360
0.10040000000000185,1.4425
0.10050000000000185,1.4360
0.10060000000000185,1.4368
0.10070000000000186,1.4288
0.10080000000000186,1.4449
0.10090000000000186,1.4385
0.10100000000000187,1.4296
0.10110000000000187,1.4320
0.10120000000000187,1.4368
0.10130000000000187,1.4465
0.10140000000000188,1.4417
0.10150000000000188,1.4385
0.10160000000000188,1.4352
0.10170000000000189,1.4417
0.10180000000000189,1.4409
0.10190000000000189,1.4368
0.1020000000000019,1.4344
0.1021000000000019,1.4489
0.1022000000000019,1.4538
0.1023000000000019,1.4505
0.1024000000000019,1.4433
0.10250000000000191,1.4449
0.10260000000000191,1.4457
0.10270000000000191,1.4497
0.10280000000000192,1.4505
0.10290000000000192,1.4562
0.10300000000000192,1.4433
0.10310000000000193,1.4449
0.10320000000000193,1.4505
0.10330000000000193,1.4457
0.10340000000000193,1.4497
0.10350000000000194,1.4473
0.10360000000000194,1.4489
0.10370000000000194,1.4457
0.10380000000000195,1.4554
0.10390000000000195,1.4441
0.10400000000000195,1.4505
0.10410000000000195,1.4546
0.10420000000000196,1.4505
0.10430000000000196,1.4570
0.10440000000000196,1.4505
0.10450000000000197,1.4505
0.10460000000000197,1.4626
0.10470000000000197,1.4626
0.10480000000000197,1.4514
0.10490000000000198,1.4546
0.10500000000000198,1.4610
0.10510000000000198,1.4667
0.10520000000000199,1.4659
0.10530000000000199,1.4497
0.10540000000000199,1.4505
0.105500000000002,1.4610
0.105600000000002,1.4594
0.105700000000002,1.4578
0.105800000000002,1.4546
0.105900000000002,1.4562
0.10600000000000201,1.4554
0.10610000000000201,1.4634
0.10620000000000202,1.4626
0.10630000000000202,1.4586
0.10640000000000202,1.4562
0.10650000000000202,1.4570
0.10660000000000203,1.4626
0.10670000000000203,1.4642
0.10680000000000203,1.4642
0.10690000000000204,1.4642
0.10700000000000204,1.4618
0.10710000000000204,1.4594
0.10720000000000204,1.4497
0.10730000000000205,1.4610
0.10740000000000205,1.4602
0.10750000000000205,1.4659
0.10760000000000206,1.4586
0.10770000000000206,1.4675
0.10780000000000206,1.4602
0.10790000000000206,1.4739
0.10800000000000207,1.4594
0.10810000000000207,1.4675
0.10820000000000207,1.4514
0.10830000000000208,1.4683
0.10840000000000208,1.4667
0.10850000000000208,1.4683
0.10860000000000208,1.4715
0.10870000000000209,1.4659
0.10880000000000209,1.4683
0.10890000000000209,1.4779
0.1090000000000021,1.4651
0.1091000000000021,1.4667
0.1092000000000021,1.4683
0.1093000000000021,1.4763
0.1094000000000021,1.4771
0.10950000000000211,1.4707
0.10960000000000211,1.4675
0.10970000000000212,1.4707
0.10980000000000212,1.4723
0.10990000000000212,1.4683
0.11000000000000212,1.4707
0.11010000000000213,1.4820
0.11020000000000213,1.4739
0.11030000000000213,1.4796
0.11040000000000214,1.4731
0.11050000000000214,1.4739
0.11060000000000214,1.4788
0.11070000000000214,1.4747
0.11080000000000215,1.4739
0.11090000000000215,1.4796
0.11100000000000215,1.4771
0.11110000000000216,1.4659
0.11120000000000216,1.4820
0.11130000000000216,1.4755
0.11140000000000216,1.4788
0.11150000000000217,1.4723
0.11160000000000217,1.4900
0.11170000000000217,1.4820
0.11180000000000218,1.4715
0.11190000000000218,1.4844
0.11200000000000218,1.4844
0.11210000000000218,1.4836
0.11220000000000219,1.4908
0.11230000000000219,1.4755
0.11240000000000219,1.4755
0.1125000000000022,1.4796
0.1126000000000022,1.4804
0.1127000000000022,1.4796
0.1128000000000022,1.4852
0.1129000000000022,1.4892
0.11300000000000221,1.4916
0.11310000000000221,1.4900
0.11320000000000222,1.4860
0.11330000000000222,1.4820
0.11340000000000222,1.4852
0.11350000000000222,1.4836
0.11360000000000223,1.4820
0.11370000000000223,1.4836
0.11380000000000223,1.4788
0.11390000000000224,1.4892
0.11400000000000224,1.4876
0.11410000000000224,1.4852
0.11420000000000224,1.4876
0.11430000000000225,1.4892
0.11440000000000225,1.4828
0.11450000000000225,1.4852
0.11460000000000226,1.4900
0.11470000000000226,1.4868
0.11480000000000226,1.4900
0.11490000000000226,1.4925
0.11500000000000227,1.4965
0.11510000000000227,1.4916
0.11520000000000227,1.5005
0.11530000000000228,1.4916
0.11540000000000228,1.4957
0.11550000000000228,1.4949
0.11560000000000228,1.4916
0.11570000000000229,1.4908
0.11580000000000229,1.5021
0.11590000000000229,1.4908
0.1160000000000023,1.4900
0.1161000000000023,1.4933
0.1162000000000023,1.4876
0.1163000000000023,1.4989
0.11640000000000231,1.4957
0.11650000000000231,1.5045
0.11660000000000231,1.4933
0.11670000000000232,1.4989
0.11680000000000232,1.4989
0.11690000000000232,1.4941
0.11700000000000232,1.4933
0.11710000000000233,1.4916
0.11720000000000233,1.4957
0.11730000000000233,1.4973
0.11740000000000234,1.4997
0.11750000000000234,1.5013
0.11760000000000234,1.4989
0.11770000000000234,1.4997
0.11780000000000235,1.4941
0.11790000000000235,1.5029
0.11800000000000235,1.4957
0.11810000000000236,1.4892
0.11820000000000236,1.4981
0.11830000000000236,1.4973
0.11840000000000236,1.5053
0.11850000000000237,1.5062
0.11860000000000237,1.5005
0.11870000000000237,1.5021
0.11880000000000238,1.5062
0.11890000000000238,1.4989
0.11900000000000238,1.5070
0.11910000000000238,1.5102
0.11920000000000239,1.5021
0.11930000000000239,1.5037
0.1194000000000024,1.5045
0.1195000000000024,1.5094
0.1196000000000024,1.5110
0.1197000000000024,1.4997
0.1198000000000024,1.4989
0.11990000000000241,1.5021
0.12000000000000241,1.5118
0.12010000000000241,1.5150
0.12020000000000242,1.5062
0.12030000000000242,1.5166
0.12040000000000242,1.5045
0.12050000000000242,1.5102
0.12060000000000243,1.5158
0.12070000000000243,1.5118
0.12080000000000243,1.5134
0.12090000000000244,1.5078
0.12100000000000244,1.5134
0.12110000000000244,1.5062
0.12120000000000244,1.5134
0.12130000000000245,1.5078
0.12140000000000245,1.5013
0.12150000000000245,1.5142
0.12160000000000246,1.5142
0.12170000000000246,1.5021
0.12180000000000246,1.5134
0.12190000000000246,1.5182
0.12200000000000247,1.5223
0.12210000000000247,1.5094
0.12220000000000247,1.5094
0.12230000000000248,1.5053
0.12240000000000248,1.5110
0.12250000000000248,1.5182
0.12260000000000248,1.5126
0.12270000000000249,1.5231
0.12280000000000249,1.5166
0.1229000000000025,1.5150
0.1230000000000025,1.5142
0.1231000000000025,1.5190
0.1232000000000025,1.5199
0.1233000000000025,1.5094
0.12340000000000251,1.5094
0.12350000000000251,1.5134
0.12360000000000251,1.5190
0.12370000000000252,1.5199
0.12380000000000252,1.5279
0.12390000000000252,1.5223
0.12400000000000252,1.5102
0.12410000000000253,1.5287
0.12420000000000253,1.5062
0.12430000000000253,1.5263
0.12440000000000254,1.5231
0.12450000000000254,1.5247
0.12460000000000254,1.5158
0.12470000000000254,1.5166
0.12480000000000255,1.5263
0.12490000000000255,1.5174
0.12500000000000255,1.5182
0.12510000000000254,1.5102
0.12520000000000253,1.5247
0.12530000000000252,1.5142
0.1254000000000025,1.5190
0.1255000000000025,1.5215
0.1256000000000025,1.5223
0.12570000000000248,1.5182
0.12580000000000247,1.5287
0.12590000000000245,1.5215
0.12600000000000244,1.5247
0.12610000000000243,1.5158
0.12620000000000242,1.5279
0.1263000000000024,1.5319
0.1264000000000024,1.5303
0.1265000000000024,1.5271
0.12660000000000238,1.5190
0.12670000000000237,1.5158
0.12680000000000236,1.5336
0.12690000000000234,1.5255
0.12700000000000233,1.5287
0.12710000000000232,1.5319
0.1272000000000023,1.5207
0.1273000000000023,1.5327
0.1274000000000023,1.5303
0.12750000000000228,1.5287
0.12760000000000227,1.5352
0.12770000000000226,1.5239
0.12780000000000225,1.5199
0.12790000000000223,1.5271
0.12800000000000222,1.5215
0.1281000000000022,1.5336
0.1282000000000022,1.5287
0.1283000000000022,1.5295
0.12840000000000218,1.5327
0.12850000000000217,1.5336
0.12860000000000216,1.5336
0.12870000000000215,1.5255
0.12880000000000214,1.5255
0.12890000000000212,1.5215
0.1290000000000021,1.5311
0.1291000000000021,1.5303
0.1292000000000021,1.5263
0.12930000000000208,1.5247
0.12940000000000207,1.5279
0.12950000000000206,1.5303
0.12960000000000205,1.5271
0.12970000000000204,1.5400
0.12980000000000202,1.5384
0.129900000000002,1.5416
0.130000000000002,1.5327
0.130100000000002,1.5408
0.13020000000000198,1.5352
0.13030000000000197,1.5279
0.13040000000000196,1.5384
0.13050000000000195,1.5392
0.13060000000000194,1.5255
0.13070000000000193,1.5376
0.13080000000000191,1.5416
0.1309000000000019,1.5424
0.1310000000000019,1.5360
0.13110000000000188,1.5384
0.13120000000000187,1.5360
0.13130000000000186,1.5360
0.13140000000000185,1.5327
0.13150000000000184,1.5384
0.13160000000000183,1.5368
0.13170000000000182,1.5336
0.1318000000000018,1.5384
0.1319000000000018,1.5287
0.13200000000000178,1.5400
0.13210000000000177,1.5352
0.13220000000000176,1.5352
0.13230000000000175,1.5489
0.13240000000000174,1.5448
0.13250000000000173,1.5416
0.13260000000000172,1.5352
0.1327000000000017,1.5384
0.1328000000000017,1.5352
0.13290000000000168,1.5481
0.13300000000000167,1.5384
0.13310000000000166,1.5400
0.13320000000000165,1.5440
0.13330000000000164,1.5400
0.13340000000000163,1.5368
0.13350000000000162,1.5440
0.1336000000000016,1.5400
0.1337000000000016,1.5456
0.13380000000000158,1.5400
0.13390000000000157,1.5513
0.13400000000000156,1.5392
0.13410000000000155,1.5416
0.13420000000000154,1.5464
