Time[s],Voltage[V]
0,0.0000
0.0003333333333333333,0.0032
0.0006666666666666666,0.0040
0.001,0.0024
0.0013333333333333333,0.0000
0.0016666666666666666,0.0016
0.002,0.0105
0.0023333333333333335,0.0056
0.002666666666666667,0.0097
0.0030000000000000005,0.0064
0.003333333333333334,0.0161
0.0036666666666666675,0.0137
0.004000000000000001,0.0008
0.004333333333333334,0.0064
0.004666666666666667,0.0121
0.005,0.0024
0.005333333333333333,0.0121
0.005666666666666666,0.0089
0.005999999999999999,0.0169
0.006333333333333332,0.0113
0.006666666666666665,0.0105
0.006999999999999998,0.0073
0.0073333333333333315,0.0008
0.0076666666666666645,0.0129
0.007999999999999998,0.0032
0.008333333333333331,0.0016
0.008666666666666665,0.0185
0.008999999999999998,0.0121
0.00933333333333333,0.0073
0.009666666666666664,0.0081
0.009999999999999997,0.0169
0.01033333333333333,0.0177
0.010666666666666663,0.0113
0.010999999999999996,0.0113
0.011333333333333329,0.0121
0.011666666666666662,0.0185
0.011999999999999995,0.0129
0.012333333333333328,0.0016
0.012666666666666661,0.0064
0.012999999999999994,0.0129
0.013333333333333327,0.0210
0.01366666666666666,0.0032
0.013999999999999993,0.0097
0.014333333333333326,0.0193
0.01466666666666666,0.0121
0.014999999999999993,0.0169
0.015333333333333326,0.0185
0.01566666666666666,0.0097
0.015999999999999993,0.0121
0.016333333333333328,0.0145
0.016666666666666663,0.0274
0.016999999999999998,0.0193
0.017333333333333333,0.0185
0.017666666666666667,0.0129
0.018000000000000002,0.0201
0.018333333333333337,0.0177
0.01866666666666667,0.0274
0.019000000000000006,0.0218
0.01933333333333334,0.0258
0.019666666666666676,0.0137
0.02000000000000001,0.0226
0.020333333333333346,0.0201
0.02066666666666668,0.0266
0.021000000000000015,0.0161
0.02133333333333335,0.0218
0.021666666666666685,0.0298
0.02200000000000002,0.0298
0.022333333333333354,0.0242
0.02266666666666669,0.0290
0.023000000000000024,0.0226
0.02333333333333336,0.0371
0.023666666666666693,0.0242
0.024000000000000028,0.0403
0.024333333333333363,0.0282
0.024666666666666698,0.0338
0.025000000000000033,0.0411
0.025333333333333367,0.0371
0.025666666666666702,0.0347
0.026000000000000037,0.0330
0.026333333333333372,0.0322
0.026666666666666707,0.0363
0.02700000000000004,0.0387
0.027333333333333376,0.0298
0.02766666666666671,0.0347
0.028000000000000046,0.0355
0.02833333333333338,0.0347
0.028666666666666715,0.0443
0.02900000000000005,0.0411
0.029333333333333385,0.0411
0.02966666666666672,0.0322
0.030000000000000054,0.0322
0.03033333333333339,0.0371
0.030666666666666724,0.0403
0.03100000000000006,0.0403
0.031333333333333394,0.0467
0.031666666666666725,0.0387
0.032000000000000056,0.0443
0.03233333333333339,0.0371
0.03266666666666672,0.0548
0.03300000000000005,0.0532
0.03333333333333338,0.0524
0.03366666666666671,0.0427
0.034000000000000044,0.0492
0.034333333333333375,0.0516
0.03466666666666671,0.0612
0.03500000000000004,0.0451
0.03533333333333337,0.0596
0.0356666666666667,0.0621
0.03600000000000003,0.0459
0.03633333333333336,0.0548
0.036666666666666695,0.0508
0.037000000000000026,0.0556
0.03733333333333336,0.0629
0.03766666666666669,0.0645
0.03800000000000002,0.0637
0.03833333333333335,0.0556
0.03866666666666668,0.0653
0.039000000000000014,0.0669
0.039333333333333345,0.0693
0.039666666666666676,0.0621
0.04000000000000001,0.0596
0.04033333333333334,0.0790
0.04066666666666667,0.0701
0.041,0.0733
0.04133333333333333,0.0782
0.041666666666666664,0.0685
0.041999999999999996,0.0709
0.04233333333333333,0.0645
0.04266666666666666,0.0733
0.04299999999999999,0.0758
0.04333333333333332,0.0709
0.04366666666666665,0.0685
0.043999999999999984,0.0629
0.044333333333333315,0.0669
0.044666666666666646,0.0798
0.04499999999999998,0.0822
0.04533333333333331,0.0846
0.04566666666666664,0.0758
0.04599999999999997,0.0903
0.0463333333333333,0.0878
0.046666666666666634,0.0830
0.046999999999999965,0.0814
0.0473333333333333,0.0838
0.04766666666666663,0.0870
0.04799999999999996,0.0895
0.04833333333333329,0.0911
0.04866666666666662,0.0846
0.04899999999999995,0.0943
0.049333333333333285,0.0951
0.049666666666666616,0.0911
0.04999999999999995,0.0895
0.05033333333333328,0.0903
0.05066666666666661,0.1064
0.05099999999999994,0.0991
0.05133333333333327,0.0967
0.051666666666666604,0.1032
0.051999999999999935,0.1007
0.052333333333333266,0.0903
0.0526666666666666,0.1160
0.05299999999999993,0.1015
0.05333333333333326,0.1015
0.05366666666666659,0.1112
0.05399999999999992,0.1112
0.054333333333333254,0.1144
0.054666666666666586,0.1144
0.05499999999999992,0.1048
0.05533333333333325,0.1225
0.05566666666666658,0.1080
0.05599999999999991,0.1096
0.05633333333333324,0.1273
0.056666666666666574,0.1193
0.056999999999999905,0.1265
0.057333333333333236,0.1160
0.05766666666666657,0.1177
0.0579999999999999,0.1225
0.05833333333333323,0.1265
0.05866666666666656,0.1144
0.05899999999999989,0.1209
0.059333333333333224,0.1289
0.059666666666666555,0.1322
0.05999999999999989,0.1249
0.06033333333333322,0.1273
0.06066666666666655,0.1314
0.06099999999999988,0.1338
0.06133333333333321,0.1314
0.06166666666666654,0.1370
0.061999999999999875,0.1330
0.062333333333333206,0.1434
0.06266666666666654,0.1394
0.06299999999999988,0.1346
0.06333333333333321,0.1297
0.06366666666666655,0.1386
0.06399999999999989,0.1515
0.06433333333333323,0.1362
0.06466666666666657,0.1426
0.0649999999999999,0.1402
0.06533333333333324,0.1426
0.06566666666666658,0.1515
0.06599999999999992,0.1483
0.06633333333333326,0.1402
